timestamp,close,signal,rsi,trend_strength,momentum_short,momentum_long,macd_hist
2025-01-09 15:00:00,1.667,HOLD,48.805460750853264,-0.44149074421693196,0.009691096305269653,0.0024052916416115178,0.004448883309797667
2025-01-09 16:00:00,1.652,HOLD,45.72368421052632,-0.4524593003117415,0.04227129337539437,0.0018192844147968401,0.005451070643707395
2025-01-09 17:00:00,1.607,HOLD,42.24924012158056,-0.7691307738972114,-0.0024829298572315306,-0.009247842170160392,0.0031608651770435037
2025-01-09 18:00:00,1.616,HOLD,41.17647058823532,-1.0058094164571163,-0.03059388122375517,-0.0188221007893139,0.002366057637213804
2025-01-09 19:00:00,1.578,HOLD,37.89173789173792,-1.4066301703163053,-0.044794188861985385,-0.0488245931283906,-0.00045462125154283745
2025-01-09 20:00:00,1.575,HOLD,39.117647058823536,-1.7682448908499835,-0.01991288114499068,-0.04776299879081014,-0.0021625579984466056
2025-01-09 21:00:00,1.575,HOLD,42.4920127795527,-1.573006724303555,-0.02537128712871295,-0.05063291139240511,-0.0028871347631581334
2025-01-09 22:00:00,1.596,HOLD,41.747572815534014,-1.4638949671772574,0.011406844106463865,-0.03331314354936399,-0.0016106257262642684
2025-01-09 23:00:00,1.589,HOLD,38.486842105263186,-1.8062949745509875,0.008888888888888946,0.0025236593059936308,-0.0009300152345115865
2025-01-10 00:00:00,1.603,HOLD,41.85303514377,-2.024918695613962,0.017777777777777892,-0.004965859714463061,0.0006837094999994076
2025-01-10 01:00:00,1.619,HOLD,43.82716049382717,-1.777225107844008,0.014411027568922208,-0.02879424115176965,0.002923775062692438
2025-01-10 02:00:00,1.617,HOLD,44.65408805031447,-1.6367429696453155,0.017621145374449254,-0.021186440677966045,0.00428360916041776
2025-01-10 03:00:00,1.634,HOLD,59.10780669144978,-1.1612182502351849,0.01933873986275736,0.016801493466085837,0.00622321887917026
2025-01-10 04:00:00,1.632,HOLD,54.285714285714256,-0.7505290072297529,0.008029647930821504,0.009900990099009688,0.007197823591363714
2025-01-10 05:00:00,1.659,HOLD,48.14814814814815,-0.1377137317116262,0.025974025974025983,0.05133079847908739,0.009350798426005582
2025-01-10 06:00:00,1.669,HOLD,54.02843601895736,0.39576480263155583,0.02141982864137093,0.05968253968253978,0.011023277680136154
2025-01-10 07:00:00,1.682,HOLD,70.94972067039099,1.0296836483155571,0.030637254901960898,0.06793650793650796,0.012473246198846101
2025-01-10 08:00:00,1.683,HOLD,69.59064327485373,1.5744134897360724,0.014466546112115841,0.05451127819548862,0.012913498536656002
2025-01-10 09:00:00,1.685,HOLD,89.62962962962949,1.9807962735102898,0.009586578789694489,0.060415355569540585,0.01273218676722124
2025-01-10 10:00:00,1.682,BUY,89.62962962962949,2.1902661330373006,0.0,0.049282595134123586,0.011822687771432451
2025-01-10 11:00:00,1.663,BUY,78.57142857142853,2.2573141207012415,-0.011883541295306,0.027177269919703484,0.009456423651734075
2025-01-10 12:00:00,1.66,BUY,73.52941176470577,2.4926333294433216,-0.014836795252225587,0.026592455163883644,0.007300660368562029
2025-01-10 13:00:00,1.611,HOLD,56.17977528089887,2.247334599094499,-0.04221165279429251,-0.014075887392900777,0.002437591387815718
2025-01-10 14:00:00,1.603,HOLD,50.0,1.7531623382314196,-0.03607937462417321,-0.017769607843137192,-0.0012564657904545486
2025-01-10 15:00:00,1.61,HOLD,47.23926380368101,1.2187728268809297,-0.030120481927710774,-0.029535864978902926,-0.0030640317400715275
2025-01-10 16:00:00,1.6,HOLD,45.02923976608191,0.5175635822115926,-0.006828057107386654,-0.04134212103055723,-0.004672342677811781
2025-01-10 17:00:00,1.651,HOLD,54.14634146341466,0.03496197884802224,0.029943855271366226,-0.01843043995243754,-0.00216792741039658
2025-01-10 18:00:00,1.631,HOLD,49.775784753363254,-0.5173943395677504,0.01304347826086949,-0.030897207367795665,-0.0017431336069640441
2025-01-10 19:00:00,1.638,HOLD,44.82758620689653,-0.8294355190145623,0.023749999999999938,-0.027893175074184096,-0.000917024764140574
2025-01-10 20:00:00,1.615,SELL,37.499999999999986,-1.2472058524689915,-0.021804966686856497,-0.039833531510106934,-0.0017951252496095204
2025-01-10 21:00:00,1.618,SELL,34.46601941747578,-1.2368695954964697,-0.00797057020232983,-0.027059530968129852,-0.0020320089347710996
2025-01-10 22:00:00,1.627,SELL,36.91588785046727,-1.077023498694517,-0.006715506715506692,-0.01987951807228916,-0.001467035175424172
2025-01-10 23:00:00,1.624,HOLD,35.81395348837209,-0.990515416074474,0.005572755417956765,0.00806952203600253,-0.0011915578583557556
2025-01-11 00:00:00,1.626,HOLD,36.91588785046725,-0.7695320432852759,0.0049443757725586845,0.014348097317529618,-0.0007901681585199983
2025-01-11 01:00:00,1.607,SELL,36.91588785046725,-1.0328359075601063,-0.012292562999385415,-0.0018633540372671176,-0.0016692705149274354
2025-01-11 02:00:00,1.61,SELL,38.317757009345804,-1.052115133013523,-0.008620689655172376,0.006250000000000089,-0.0018970832776129768
2025-01-11 03:00:00,1.594,SELL,45.30386740331493,-1.172421328671337,-0.019680196801967864,-0.034524530587522695,-0.002912949795072634
2025-01-11 04:00:00,1.597,SELL,48.29545454545454,-1.06506499196731,-0.0062227753578095735,-0.020846106683016563,-0.003150324923053751
2025-01-11 05:00:00,1.601,SELL,47.39884393063579,-0.9581881533100878,-0.005590062111801353,-0.02258852258852251,-0.0028163152419787806
2025-01-11 06:00:00,1.6,HOLD,50.0,-0.91911764705884,0.0037641154328733606,-0.009287925696594312,-0.0024543513385274253
2025-01-11 07:00:00,1.597,HOLD,26.72413793103435,-0.8798516905511397,0.0,-0.012978986402966686,-0.002215882380460669
2025-01-11 08:00:00,1.586,SELL,28.97196261682234,-0.9644310741461823,-0.00936914428482194,-0.025199754148739983,-0.0025728094648683544
2025-01-11 09:00:00,1.598,SELL,32.14285714285714,-0.8528099515423817,-0.0012499999999999734,-0.016009852216748777,-0.0018105383253998412
2025-01-11 10:00:00,1.613,HOLD,49.03846153846153,-0.8354015245523976,0.010018785222291715,-0.0079950799507994,-0.00019115535987181478
2025-01-11 11:00:00,1.621,HOLD,51.37614678899078,-0.6788182140326082,0.022068095838587487,0.00871188550093338,0.0014342699972666444
2025-01-11 12:00:00,1.607,HOLD,41.228070175438546,-0.5924957916186804,0.005632040050062459,-0.0018633540372671176,0.0015710175298614612
2025-01-11 13:00:00,1.596,HOLD,38.52459016393437,-0.6195173819298851,-0.01053936763794161,0.0012547051442910462,0.0009553944356091651
2025-01-11 14:00:00,1.604,HOLD,41.40625000000006,-0.45031055900620987,-0.01048735348550267,0.004383218534752764,0.0011108300635208016
2025-01-11 15:00:00,1.594,HOLD,44.537815126050454,-0.3645663695851792,-0.008089607965152346,-0.004372267332916846,0.0005901524130039054
2025-01-11 16:00:00,1.601,HOLD,46.341463414634084,-0.13857600189706698,0.0031328320802004317,0.0006249999999998757,0.000756550049053251
2025-01-11 17:00:00,1.586,SELL,46.72131147540982,-0.1461120835434724,-0.01122194513715713,-0.006887914840325582,-6.084260976327131e-05
2025-01-11 18:00:00,1.586,SELL,45.378151260504225,-0.261692650334081,-0.005018820577164407,0.0,-0.0004946032624842042
2025-01-11 19:00:00,1.577,SELL,40.32258064516125,-0.45687732342007004,-0.01499063085571517,-0.013141426783479404,-0.001238404029275858
2025-01-11 20:00:00,1.611,HOLD,53.50318471337576,-0.38713852195644954,0.015762925598991062,-0.001239925604463732,0.0006094414496210961
2025-01-11 21:00:00,1.626,HOLD,58.57988165680472,-0.15284719742949987,0.0252206809583857,0.0030845157310301907,0.0027708888204842994
2025-01-11 22:00:00,1.597,HOLD,52.94117647058822,-0.17781679661924019,0.012682308180088864,-0.0062227753578095735,0.0022012965148581936
2025-01-11 23:00:00,1.592,HOLD,48.33333333333332,-0.13994759409243335,-0.011793916821849715,-0.0025062656641604564,0.001476407150497276
2025-01-12 00:00:00,1.583,HOLD,41.37931034482756,-0.2479671164328572,-0.0264452644526445,-0.013092269326683392,0.00043354481081466466
2025-01-12 01:00:00,1.588,HOLD,40.350877192982466,-0.2055774043618194,-0.005635566687539062,-0.0037641154328732496,0.00013851089458156128
2025-01-12 02:00:00,1.59,HOLD,44.654088050314485,-0.14156707298901863,-0.0012562814070351536,-0.006870705808869393,0.00013589882593235004
2025-01-12 03:00:00,1.587,HOLD,47.01986754966884,-0.024597495527724385,0.0025268477574225123,0.0006305170239595537,-2.6900248515778977e-06
2025-01-12 04:00:00,1.596,HOLD,47.368421052631575,-0.13901726348430093,0.005037783375314797,0.006305170239596425,0.0005465766651189374
2025-01-12 05:00:00,1.585,HOLD,47.05882352941173,-0.45694436161966945,-0.003144654088050425,0.005072923272035457,0.00022058537941537122
2025-01-12 06:00:00,1.574,SELL,41.401273885350356,-0.5658083189114995,-0.008191556395715116,-0.022967101179391602,-0.0006374144057036714
2025-01-12 07:00:00,1.584,SELL,49.3421052631579,-0.5424070479318963,-0.007518796992481258,-0.025830258302582898,-0.0004422653084885011
2025-01-12 08:00:00,1.565,SELL,43.859649122807,-0.5171408058871003,-0.012618296529968487,-0.020037570444583652,-0.0014469571714685802
2025-01-12 09:00:00,1.565,SELL,46.2962962962963,-0.5728277473268116,-0.00571791613723005,-0.016959798994974906,-0.001935184975265963
2025-01-12 10:00:00,1.571,SELL,35.07462686567166,-0.6478178766261106,-0.00820707070707083,-0.00758054327226787,-0.0016867927431936589
2025-01-12 11:00:00,1.581,HOLD,32.55813953488381,-0.626518491856371,0.010223642172523917,-0.004408060453400586,-0.0007306072774583006
2025-01-12 12:00:00,1.572,HOLD,38.532110091743206,-0.7499924963231973,0.004472843450479269,-0.01132075471698113,-0.0005917859579952934
2025-01-12 13:00:00,1.584,HOLD,46.55172413793105,-0.7072072072072153,0.008274984086569237,-0.001890359168241873,0.00036896984667672376
2025-01-12 14:00:00,1.586,HOLD,51.37614678899086,-0.6126126126126172,0.003162555344718543,-0.006265664160400974,0.0011555162612135288
2025-01-12 15:00:00,1.603,HOLD,56.19834710743796,-0.513626677071769,0.01972010178117034,0.011356466876971671,0.0027462708442230624
2025-01-12 16:00:00,1.593,HOLD,51.162790697674374,-0.3408784087840728,0.005681818181818121,0.012071156289707785,0.0030283613134467384
2025-01-12 17:00:00,1.592,HOLD,51.968503937007924,-0.07129134898241095,0.003783102143757988,0.005050505050504972,0.0030428755470086983
2025-01-12 18:00:00,1.586,BUY,45.96774193548386,0.16717256716956191,-0.010605115408608756,0.013418530351437807,0.002562893671793306
2025-01-12 19:00:00,1.579,BUY,47.5,0.20560199663218356,-0.008788449466415549,0.008945686900958538,0.0017284736416935571
2025-01-12 20:00:00,1.577,BUY,51.351351351351305,0.2903041424746689,-0.009422110552763874,0.003819223424570417,0.0010307890975367025
2025-01-12 21:00:00,1.561,BUY,40.17094017094012,0.1749751648153138,-0.015762925598991284,-0.012650221378874171,-0.00044041518667195176
2025-01-12 22:00:00,1.546,SELL,41.59292035398232,-0.014693914458807699,-0.020899303356554766,-0.01653944020356235,-0.0022545022396343673
2025-01-12 23:00:00,1.561,SELL,48.43749999999999,-0.25981959695910867,-0.010145846544071024,-0.0145202020202021,-0.0022687357471828104
2025-01-13 00:00:00,1.595,HOLD,57.69230769230771,-0.2680510314875097,0.021780909673286386,0.005674653215636649,6.359674278388905e-05
2025-01-13 01:00:00,1.564,HOLD,45.19774011299437,-0.3935967878275594,0.011642949547218562,-0.02432938240798499,-0.0004038464816550121
2025-01-13 02:00:00,1.533,SELL,40.20100502512559,-0.6576560232220671,-0.017937219730941756,-0.03766478342749535,-0.0026007102891542986
2025-01-13 03:00:00,1.521,SELL,34.17085427135673,-0.959296162815363,-0.04639498432601885,-0.04459798994974884,-0.0045479150253829054
2025-01-13 04:00:00,1.544,HOLD,40.454545454545446,-1.1018375329755292,-0.012787723785166238,-0.02648171500630514,-0.003992578750652799
2025-01-13 05:00:00,1.524,HOLD,32.28699551569508,-1.2736049547634882,-0.005870841487279788,-0.03483217226092461,-0.004632869547271899
2025-01-13 06:00:00,1.508,HOLD,31.44104803493451,-1.405827073385844,-0.008547008547008517,-0.0437539632213062,-0.0057231612253760104
2025-01-13 07:00:00,1.519,HOLD,34.72803347280332,-1.585488440098701,-0.016191709844559643,-0.026905829596412634,-0.0053022286814555855
2025-01-13 08:00:00,1.499,HOLD,32.80632411067194,-2.1085900998564733,-0.01640419947506555,-0.030401034928848603,-0.005922418778610621
2025-01-13 09:00:00,1.487,HOLD,32.17054263565893,-2.4726746678096827,-0.013925729442970769,-0.04740550928891729,-0.006638613286666095
2025-01-13 10:00:00,1.459,HOLD,29.225352112676063,-2.6950087592586858,-0.039499670836076306,-0.08526645768025076,-0.00838338927854072
2025-01-13 11:00:00,1.419,HOLD,26.94805194805194,-3.020157553290083,-0.053368912608405594,-0.09271099744245526,-0.011428100702799922
2025-01-13 12:00:00,1.435,HOLD,32.03883495145631,-3.4027389603130085,-0.0349697377269671,-0.06392694063926929,-0.01152814154117849
2025-01-13 13:00:00,1.452,HOLD,32.47588424437299,-3.5674183587536206,-0.004797806716929531,-0.04536489151873768,-0.009687182967725999
2025-01-13 14:00:00,1.469,HOLD,28.571428571428584,-3.516578996806309,0.03523608174770976,-0.04857512953367871,-0.006704070607305754
2025-01-13 15:00:00,1.502,HOLD,39.52702702702702,-3.4022414767376072,0.04668989547038316,-0.014435695538057791,-0.0021250955056120943
2025-01-13 16:00:00,1.501,HOLD,43.984962406015036,-3.1486027190332297,0.03374655647382907,-0.004641909814323664,0.0010491409568034044
2025-01-13 17:00:00,1.526,HOLD,50.89605734767027,-2.6702127659574453,0.03880190605854317,0.004608294930875667,0.004833383788691838
2025-01-13 18:00:00,1.531,HOLD,47.509578544061284,-1.9817794604827226,0.019307589880159792,0.021347565043362104,0.007514220997065585
2025-01-13 19:00:00,1.567,HOLD,57.76173285198555,-0.8217461218312443,0.043970686209193977,0.053799596503026015,0.011324152169527781
2025-01-13 20:00:00,1.629,HOLD,68.73065015479877,0.568289076264786,0.06749672346002611,0.1165181631254284,0.017275503902646625
2025-01-13 21:00:00,1.627,HOLD,67.19745222929939,1.9109881820467616,0.06270411495754424,0.14658210007047212,0.02013337201278256
2025-01-13 22:00:00,1.62,HOLD,70.09966777408637,2.9755741716867425,0.033822590938098474,0.12891986062717775,0.020537514003565092
2025-01-13 23:00:00,1.623,BUY,73.28767123287669,3.679369250985534,-0.0036832412523020164,0.11776859504132231,0.019973889697792496
2025-01-14 00:00:00,1.614,BUY,78.3882783882784,4.303930744033691,-0.007990165949600447,0.09870660313138191,0.018021897842805442
2025-01-14 01:00:00,1.628,BUY,92.30769230769234,4.864417063380939,0.004938271604938205,0.08388814913448717,0.016728761460839566
2025-01-14 02:00:00,1.638,BUY,92.11618257261414,5.364617244907452,0.009242144177449063,0.0912724850099933,0.015622972384640296
2025-01-14 03:00:00,1.633,BUY,89.5196506550219,5.4929272963123195,0.011771995043370342,0.0701179554390563,0.013699703389247479
2025-01-14 04:00:00,1.662,BUY,90.04149377593367,5.2954244949417335,0.020884520884520974,0.08556499020248198,0.01350345093112311
2025-01-14 05:00:00,1.636,BUY,78.63247863247867,4.9260518096637895,-0.0012210012210012167,0.04403318442884485,0.0108591982527242
2025-01-14 06:00:00,1.645,BUY,79.75206611570256,4.620840443685984,0.007348438456827866,0.009821976672805377,0.009028070480934864
2025-01-14 07:00:00,1.634,BUY,73.68421052631581,4.153405474220244,-0.016847172081829176,0.004302397049784856,0.006505654316183364
2025-01-14 08:00:00,1.643,BUY,74.1379310344828,3.680189673340349,0.0042787286063570296,0.014197530864197505,0.004943706776864447
2025-01-14 09:00:00,1.673,BUY,73.45132743362836,3.2956685499058516,0.017021276595744705,0.030807147258163914,0.005394545468021532
2025-01-14 10:00:00,1.658,BUY,58.10055865921786,2.81945393505452,0.014687882496940086,0.027261462205699916,0.004199235733005395
2025-01-14 11:00:00,1.646,BUY,55.02645502645501,2.38244768885211,0.0018259281801582539,0.011056511056511065,0.002216694250922295
2025-01-14 12:00:00,1.637,HOLD,54.45026178010468,1.7824026375437834,-0.021518230723251652,-0.0006105006105004973,3.1059958340753924e-05
2025-01-14 13:00:00,1.666,BUY,59.90783410138248,1.521121396765887,0.004825090470446325,0.020208205756276687,0.00025770602105029683
2025-01-14 14:00:00,1.671,BUY,63.380281690140826,1.2908024853417106,0.015188335358444771,0.005415162454873723,0.0004522302199231089
2025-01-14 15:00:00,1.681,BUY,62.67942583732059,1.207850483575857,0.026878436163714214,0.027506112469437793,0.0009344813718464434
2025-01-14 16:00:00,1.718,BUY,66.94915254237289,1.335232201723458,0.031212484993997647,0.04437689969604852,0.0032927408524827777
2025-01-14 17:00:00,1.773,BUY,74.47552447552444,1.6709382019236299,0.061041292639138156,0.08506731946144441,0.007844435276683555
2025-01-14 18:00:00,1.782,BUY,72.55639097744358,2.1523178807946985,0.06008328375966676,0.0846013390139988,0.010578833296204952
2025-01-14 19:00:00,1.783,BUY,80.49792531120329,2.703387170414344,0.03783469150174623,0.06575014943215773,0.011496190862092207
2025-01-14 20:00:00,1.841,BUY,83.79310344827583,3.5870767398332477,0.0383530738860689,0.11037394451145954,0.014837977967291235
2025-01-14 21:00:00,1.879,BUY,88.64353312302839,4.388211782587903,0.054433221099887685,0.14155528554070473,0.018213996507074698
2025-01-14 22:00:00,1.861,BUY,83.43558282208588,5.102768456375849,0.04374649467190128,0.13683567501527172,0.017819191620279562
2025-01-14 23:00:00,1.845,BUY,77.56410256410254,5.694803569939111,0.0021727322107549796,0.10744297719087648,0.015168625772725174
2025-01-15 00:00:00,1.817,HOLD,74.46153846153847,5.8757019169594225,-0.03299627461415644,0.08737283064033496,0.010442755365654324
2025-01-15 01:00:00,1.826,BUY,77.95031055900623,5.780669144981427,-0.018807092960773764,0.08625817965496729,0.0070013146113014554
2025-01-15 02:00:00,1.809,BUY,76.06060606060603,5.473374808156106,-0.019512195121951237,0.05296856810244477,0.0028701188193106866
2025-01-15 03:00:00,1.829,BUY,75.38940809968844,5.273437500000009,0.006604292790313604,0.031584884376762545,0.0008778740222962697
2025-01-15 04:00:00,1.812,HOLD,71.17117117117117,4.558344640434187,-0.00766703176341732,0.01683501683501687,-0.0020325353788717623
2025-01-15 05:00:00,1.813,HOLD,70.37037037037035,3.6102106969205945,0.002211166390270858,0.016825574873808202,-0.004212513588100153
2025-01-15 06:00:00,1.803,HOLD,64.30976430976429,2.8378196500672748,-0.014215418261344981,-0.02064095600217275,-0.006512786748476711
2025-01-15 07:00:00,1.818,HOLD,58.75486381322959,2.206848030018759,0.0033112582781456013,-0.03246407663650874,-0.007157588779801792
2025-01-15 08:00:00,1.823,HOLD,58.10276679841895,1.766278976711912,0.005515719801434171,-0.020419129500268696,-0.007352835036791849
2025-01-15 09:00:00,1.791,HOLD,51.40845070422536,1.105842033952344,-0.006655574043261225,-0.029268292682926855,-0.009600568275229995
2025-01-15 10:00:00,1.812,HOLD,44.12955465587047,0.7360335565141456,-0.0033003300330033403,-0.0027517886626307053,-0.009612712880366352
2025-01-15 11:00:00,1.803,BUY,32.56880733944955,0.20537197710910607,-0.010970927043335132,-0.012595837897042772,-0.010115617797852486
2025-01-15 12:00:00,1.799,HOLD,34.80392156862747,-0.19520466913793977,0.004466778336124966,-0.0055279159756771445,-0.01055761480649832
2025-01-15 13:00:00,1.863,HOLD,53.57142857142857,-0.23047509297576593,0.028145695364238277,0.018589393110989727,-0.006574601624975265
2025-01-15 14:00:00,1.91,HOLD,67.15867158671584,0.14581539184216447,0.05934553521907926,0.05408388520971297,-0.001096789353432312
2025-01-15 15:00:00,1.89,BUY,61.34751773049641,0.3561948629869556,0.05058365758754868,0.042471042471042386,0.000757494386745404
2025-01-15 16:00:00,1.983,HOLD,74.30167597765363,0.9239003805628149,0.06441223832528187,0.0998336106489186,0.0074530855536213345
2025-01-15 17:00:00,1.976,HOLD,71.30434782608694,1.8252412156235471,0.034554973821989465,0.08690869086908681,0.01043336699958574
2025-01-15 18:00:00,2.015,HOLD,77.65667574931877,2.8391562548202907,0.06613756613756627,0.10532089961601776,0.013840565793681488
2025-01-15 19:00:00,2.01,HOLD,76.54986522911041,3.8383230465848968,0.013615733736762392,0.12227805695142369,0.014497214462827264
2025-01-15 20:00:00,2.004,HOLD,77.38419618528604,4.7897643217874695,0.014170040485830038,0.10596026490066213,0.013298589244304895
2025-01-15 21:00:00,2.033,BUY,78.2152230971128,5.347585104763852,0.008933002481389396,0.12756516916250682,0.013203256268911688
2025-01-15 22:00:00,2.051,BUY,78.93401015228422,5.683279945519212,0.020398009950248985,0.14007782101167332,0.013072355815514282
2025-01-15 23:00:00,2.081,BUY,86.98979591836728,6.219156291490249,0.03842315369261473,0.11701556629092869,0.013662041796673144
2025-01-16 00:00:00,2.032,HOLD,76.19047619047615,6.002317930312534,-0.0004918839153958965,0.06387434554973836,0.009599731082993362
2025-01-16 01:00:00,2.118,HOLD,81.6901408450704,6.121994657168313,0.03266699171136023,0.12063492063492065,0.011428096891823156
2025-01-16 02:00:00,2.086,HOLD,77.33333333333331,5.868099063905057,0.0024026910139356428,0.05194150277357523,0.009296247391696197
2025-01-16 03:00:00,2.065,HOLD,70.95435684647302,5.543417230183349,0.01624015748031482,0.045040485829959565,0.005474773005297154
2025-01-16 04:00:00,2.015,HOLD,60.824742268041255,5.108418367346963,-0.04863078375826235,0.0,-0.001068587890145467
2025-01-16 05:00:00,2.022,HOLD,63.983050847457626,4.532870717377122,-0.030680728667305868,0.005970149253731405,-0.005334918361660487
2025-01-16 06:00:00,2.027,HOLD,55.72916666666667,3.788315903353781,-0.01840193704600479,0.011477045908183658,-0.008065878153320258
2025-01-16 07:00:00,2.024,HOLD,56.31578947368421,2.904118927452348,0.004466501240694809,-0.0044269552385636235,-0.010183493465613924
2025-01-16 08:00:00,2.011,HOLD,49.435028248587564,2.2634773295251516,-0.00544015825914923,-0.019502681618722595,-0.012420633843493747
2025-01-16 09:00:00,2.017,HOLD,50.98591549295776,1.1078422086993687,-0.0049333991119883125,-0.03075444497837576,-0.013374570872089611
2025-01-16 10:00:00,2.055,HOLD,56.58914728682173,0.4584560989982398,0.015316205533596916,0.011318897637795367,-0.011401565351208572
2025-01-16 11:00:00,2.078,HOLD,55.90551181102363,0.1423355950508256,0.033316757831924226,-0.018885741265344702,-0.008628715637787346
2025-01-16 12:00:00,2.048,HOLD,49.61832061068701,-0.025145610628996933,0.015369360436291668,-0.01821668264621279,-0.00886256603792096
2025-01-16 13:00:00,2.016,SELL,41.772151898734165,-0.13907068062826786,-0.018978102189781132,-0.023728813559321993,-0.011076134742297628
2025-01-16 14:00:00,1.983,SELL,43.53562005277044,-0.42532308195648294,-0.04571703561116447,-0.01588089330024811,-0.014453086509293028
2025-01-16 15:00:00,1.994,SELL,29.605263157894697,-0.5605564648117712,-0.0263671875,-0.013847675568743667,-0.015541280133997339
2025-01-16 16:00:00,2.0,SELL,34.532374100719395,-0.6048292797006461,-0.007936507936507908,-0.013320177602368144,-0.015421546185751096
2025-01-16 17:00:00,1.995,HOLD,36.641221374045784,-0.7189890294963673,0.00605143721633894,-0.014328063241106692,-0.015217828766421977
2025-01-16 18:00:00,1.983,SELL,42.857142857142826,-1.045350225990022,-0.005516549648946767,-0.01392342118349077,-0.01538419047491129
2025-01-16 19:00:00,1.999,SELL,45.064377682403496,-1.4109357780956175,-0.0004999999999999449,-0.008924144769459463,-0.013951831386545738
2025-01-16 20:00:00,1.999,HOLD,43.85964912280699,-1.5231869758263434,0.002005012531328232,-0.027250608272506138,-0.012581795280541177
2025-01-16 21:00:00,1.972,SELL,39.682539682539655,-1.6559037335027287,-0.005547150781644028,-0.05101058710298356,-0.01301704203563452
2025-01-16 22:00:00,1.958,SELL,39.52569169960469,-1.439299123904883,-0.02051025512756388,-0.0439453125,-0.013701690658304722
2025-01-16 23:00:00,1.966,SELL,40.0,-1.3332701825846036,-0.016508254127063582,-0.024801587301587324,-0.013071551599160174
2025-01-17 00:00:00,1.986,HOLD,35.44303797468348,-1.235527189902264,0.007099391480730244,0.001512859304084735,-0.01085475734745049
2025-01-17 01:00:00,2.028,HOLD,40.23437500000003,-1.0605180142786008,0.035750766087844665,0.01705115346038122,-0.00633095758573855
2025-01-17 02:00:00,2.008,HOLD,41.86991869918698,-0.8719481813652252,0.021363173957273718,0.0040000000000000036,-0.004540582146950908
2025-01-17 03:00:00,1.995,HOLD,45.37444933920706,-0.8215600142467081,0.0045317220543807935,0.0,-0.004100246005597661
2025-01-17 04:00:00,2.016,SELL,57.67441860465116,-0.6967368846035058,-0.00591715976331364,0.016641452344931862,-0.0023500256295777774
2025-01-17 05:00:00,2.001,SELL,51.59817351598171,-0.4923153668907574,-0.003486055776892538,0.0010005002501249916,-0.0021626243498210577
2025-01-17 06:00:00,2.011,HOLD,52.4663677130045,-0.1475968734408812,0.008020050125313372,0.006003001500750393,-0.001364221033727105
2025-01-17 07:00:00,2.007,HOLD,52.702702702702695,0.22239136122538597,-0.004464285714285698,0.01774847870182561,-0.0011150450572197787
2025-01-17 08:00:00,2.031,BUY,60.25641025641025,0.6158324602343104,0.014992503748125996,0.03728294177732394,0.0005662596468345325
2025-01-17 09:00:00,2.012,BUY,52.74261603375524,0.6020614871306171,0.0004972650422674363,0.02339776195320442,0.00031160795712298524
2025-01-17 10:00:00,2.015,BUY,53.33333333333332,0.6482518649157447,0.003986048829098143,0.01460221550855989,0.0002601639542960674
2025-01-17 11:00:00,2.023,BUY,61.53846153846155,0.7273982713874244,-0.003938946331856208,-0.002465483234713961,0.000657278725267752
2025-01-17 12:00:00,2.008,HOLD,61.26126126126124,0.6438483326589362,-0.001988071570576566,0.0,-0.00015458030584191828
2025-01-17 13:00:00,2.003,HOLD,58.44748858447489,0.6491574638233029,-0.005955334987593042,0.004010025062656686,-0.0010431127444751245
2025-01-17 14:00:00,2.015,HOLD,56.87203791469196,0.6262489294890109,-0.003954522985664899,-0.0004960317460317443,-0.0008458465010245655
2025-01-17 15:00:00,1.988,BUY,39.795918367346964,0.49564710639613124,-0.009960159362549792,-0.006496751624187835,-0.0024653247351247515
2025-01-17 16:00:00,2.008,HOLD,50.0,0.33055885850180106,0.0024962556165750716,-0.001491795126802642,-0.002133558313286539
2025-01-17 17:00:00,1.974,HOLD,45.16129032258063,0.1528851873884749,-0.02034739454094303,-0.01644245142002998,-0.0040374723222314805
2025-01-17 18:00:00,1.958,SELL,36.32075471698117,-0.16989597962436342,-0.015090543259557387,-0.03594288527818812,-0.006084941029608861
2025-01-17 19:00:00,1.958,SELL,39.08629441624372,-0.576039608673895,-0.02490039840637448,-0.026838966202783365,-0.007080103915378706
2025-01-17 20:00:00,2.016,HOLD,51.02040816326528,-0.6443023228168647,0.02127659574468077,0.0004962779156327812,-0.0036459723254100725
2025-01-17 21:00:00,1.989,HOLD,46.64179104477612,-0.7387552301255043,0.015832482124616964,-0.01680672268907568,-0.003031859136389404
2025-01-17 22:00:00,2.007,HOLD,45.41984732824429,-0.7391242299550603,0.025025536261491288,-0.0004980079681274896,-0.0013387665843412498
2025-01-17 23:00:00,1.994,SELL,46.48437500000001,-0.6685859763496689,-0.010912698412698374,-0.0044932601098353064,-0.0010334416386296973
2025-01-18 00:00:00,2.018,HOLD,50.5415162454873,-0.660491772091689,0.014580191050779234,0.0014888337468981216,0.0007496608025679559
2025-01-18 01:00:00,2.001,HOLD,46.15384615384612,-0.4564431334300846,-0.002989536621823774,0.006539235412474698,0.0007472995270904393
2025-01-18 02:00:00,1.996,HOLD,47.826086956521735,-0.20728254663114112,0.0010030090270811698,-0.005976095617529875,0.00039007668516995343
2025-01-18 03:00:00,1.904,SELL,36.36363636363634,-0.29069767441861194,-0.05649157581764119,-0.03546099290780147,-0.005723866115936303
